"newTrait","genotype","time","Sowing_Block","Image_pos","check","colNum","rowNum","colId","rowId","plotId","timePoint"
0.691974793166961,"1959",1,"6","1a","noCheck",13,12,"13","12","c13r12",2018-05-31 16:37:00
0.663304148241163,"1016",1,"6","1b","noCheck",14,12,"14","12","c14r12",2018-05-31 16:37:00
0.564611788527399,"784",1,"6","1c","noCheck",15,12,"15","12","c15r12",2018-05-31 16:37:00
0.623206044446395,"1308",1,"6","1a","noCheck",16,12,"16","12","c16r12",2018-05-31 16:37:00
0.662343116317921,"2390",1,"6","1b","noCheck",17,12,"17","12","c17r12",2018-05-31 16:37:00
0.66294176132717,"1942",1,"6","1c","noCheck",18,12,"18","12","c18r12",2018-05-31 16:37:00
0.667058650679859,"2360",1,"6","1a","noCheck",19,12,"19","12","c19r12",2018-05-31 16:37:00
0.625641633966353,"1509",1,"1","1b","noCheck",2,12,"2","12","c2r12",2018-05-31 16:37:00
0.65709964116083,"1459",1,"6","1b","noCheck",20,12,"20","12","c20r12",2018-05-31 16:37:00
0.664613514995617,"col",1,"6","1c","col",21,12,"21","12","c21r12",2018-05-31 16:37:00
0.701946321898335,"2395",1,"6","1a","noCheck",22,12,"22","12","c22r12",2018-05-31 16:37:00
0.659619572293325,"1210",1,"6","1b","noCheck",23,12,"23","12","c23r12",2018-05-31 16:37:00
0.660928662435783,"1827",1,"6","1c","noCheck",24,12,"24","12","c24r12",2018-05-31 16:37:00
0.702390156494606,"1463",1,"1","1c","noCheck",3,12,"3","12","c3r12",2018-05-31 16:37:00
0.660822631696832,"2406",1,"1","1a","noCheck",4,12,"4","12","c4r12",2018-05-31 16:37:00
0.708212002766178,"1845",1,"1","1b","noCheck",5,12,"5","12","c5r12",2018-05-31 16:37:00
0.664093591286878,"1942",1,"1","1c","noCheck",6,12,"6","12","c6r12",2018-05-31 16:37:00
0.683783464565153,"2203",1,"1","1a","noCheck",7,12,"7","12","c7r12",2018-05-31 16:37:00
0.624124736604118,"1400",1,"1","1b","noCheck",8,12,"8","12","c8r12",2018-05-31 16:37:00
0.642998289920665,"2054",1,"1","1c","noCheck",9,12,"9","12","c9r12",2018-05-31 16:37:00
0.659134647050033,"1293",1,"1","4a","noCheck",1,13,"1","13","c1r13",2018-05-31 16:37:00
0.683108542408312,"2031",1,"1","4a","noCheck",10,13,"10","13","c10r13",2018-05-31 16:37:00
0.701668912608946,"1637",1,"1","4b","noCheck",11,13,"11","13","c11r13",2018-05-31 16:37:00
0.691109630852055,"evo1",1,"1","4c","evo1",12,13,"12","13","c12r13",2018-05-31 16:37:00
0.672718155824435,"2405",1,"6","4a","noCheck",13,13,"13","13","c13r13",2018-05-31 16:37:00
0.632953341272085,"816",1,"6","4b","noCheck",14,13,"14","13","c14r13",2018-05-31 16:37:00
0.673366399706482,"1696",1,"6","4c","noCheck",15,13,"15","13","c15r13",2018-05-31 16:37:00
0.736980407947787,"2394",1,"6","4a","noCheck",16,13,"16","13","c16r13",2018-05-31 16:37:00
0.650041706738443,"1824",1,"6","4b","noCheck",17,13,"17","13","c17r13",2018-05-31 16:37:00
0.686761193067962,"1947",1,"6","4c","noCheck",18,13,"18","13","c18r13",2018-05-31 16:37:00
0.723910858528344,"1774",1,"6","4a","noCheck",19,13,"19","13","c19r13",2018-05-31 16:37:00
0.637689833894326,"1229",1,"1","4b","noCheck",2,13,"2","13","c2r13",2018-05-31 16:37:00
0.661888936388345,"1400",1,"6","4b","noCheck",20,13,"20","13","c20r13",2018-05-31 16:37:00
0.675316051656912,"1476",1,"6","4c","noCheck",21,13,"21","13","c21r13",2018-05-31 16:37:00
0.626918707583166,"1726",1,"6","4a","noCheck",22,13,"22","13","c22r13",2018-05-31 16:37:00
0.641542096697969,"1224",1,"6","4b","noCheck",23,13,"23","13","c23r13",2018-05-31 16:37:00
0.640995668708887,"1509",1,"6","4c","noCheck",24,13,"24","13","c24r13",2018-05-31 16:37:00
0.627480384229066,"1147",1,"1","4c","noCheck",3,13,"3","13","c3r13",2018-05-31 16:37:00
0.682861703232291,"1724",1,"1","4a","noCheck",4,13,"4","13","c4r13",2018-05-31 16:37:00
0.636822135890395,"ely",1,"1","4b","ely",5,13,"5","13","c5r13",2018-05-31 16:37:00
0.688023895399001,"1704",1,"1","4c","noCheck",6,13,"6","13","c6r13",2018-05-31 16:37:00
0.670668044371159,"2458",1,"1","4a","noCheck",7,13,"7","13","c7r13",2018-05-31 16:37:00
0.676868622248535,"1675",1,"1","4b","noCheck",8,13,"8","13","c8r13",2018-05-31 16:37:00
0.604800962368104,"2479",1,"1","4c","noCheck",9,13,"9","13","c9r13",2018-05-31 16:37:00
0.678788779026787,"ler",1,"1","3a","ler",1,14,"1","14","c1r14",2018-05-31 16:37:00
0.666105847270392,"2151",1,"1","3a","noCheck",10,14,"10","14","c10r14",2018-05-31 16:37:00
0.684437790216597,"1989",1,"1","3b","noCheck",11,14,"11","14","c11r14",2018-05-31 16:37:00
0.653575100062037,"1968",1,"1","3c","noCheck",12,14,"12","14","c12r14",2018-05-31 16:37:00
0.678674802592502,"2440",1,"6","3a","noCheck",13,14,"13","14","c13r14",2018-05-31 16:37:00
0.651701636954096,"2245",1,"6","3b","noCheck",14,14,"14","14","c14r14",2018-05-31 16:37:00
0.667982308308091,"1378",1,"6","3c","noCheck",15,14,"15","14","c15r14",2018-05-31 16:37:00
0.635959450332493,"1223",1,"6","3a","noCheck",16,14,"16","14","c16r14",2018-05-31 16:37:00
0.650834374021076,"2372",1,"6","3b","noCheck",17,14,"17","14","c17r14",2018-05-31 16:37:00
0.598440582762594,"1222",1,"6","3c","noCheck",18,14,"18","14","c18r14",2018-05-31 16:37:00
0.701969009450642,"2244",1,"6","3a","noCheck",19,14,"19","14","c19r14",2018-05-31 16:37:00
0.67283373549808,"1774",1,"1","3b","noCheck",2,14,"2","14","c2r14",2018-05-31 16:37:00
0.606774698689984,"1166",1,"6","3b","noCheck",20,14,"20","14","c20r14",2018-05-31 16:37:00
0.706102708957815,"2378",1,"6","3c","noCheck",21,14,"21","14","c21r14",2018-05-31 16:37:00
0.647098541506004,"712",1,"6","3a","noCheck",22,14,"22","14","c22r14",2018-05-31 16:37:00
0.680562622257502,"1728",1,"6","3b","noCheck",23,14,"23","14","c23r14",2018-05-31 16:37:00
0.730927231324214,"1289",1,"6","3c","noCheck",24,14,"24","14","c24r14",2018-05-31 16:37:00
0.691435696745288,"1224",1,"1","3c","noCheck",3,14,"3","14","c3r14",2018-05-31 16:37:00
0.637337107311693,"col",1,"1","3a","col",4,14,"4","14","c4r14",2018-05-31 16:37:00
0.67709473330587,"40703",1,"1","3b","noCheck",5,14,"5","14","c5r14",2018-05-31 16:37:00
0.649829154207083,"1696",1,"1","3c","noCheck",6,14,"6","14","c6r14",2018-05-31 16:37:00
0.663773458070192,"822",1,"1","3a","noCheck",7,14,"7","14","c7r14",2018-05-31 16:37:00
0.674722870919969,"1988",1,"1","3b","noCheck",8,14,"8","14","c8r14",2018-05-31 16:37:00
0.666478829258457,"2373",1,"1","3c","noCheck",9,14,"9","14","c9r14",2018-05-31 16:37:00
0.675668068515621,"826",1,"1","2a","noCheck",1,15,"1","15","c1r15",2018-05-31 16:37:00
0.685869682269526,"1364",1,"1","2a","noCheck",10,15,"10","15","c10r15",2018-05-31 16:37:00
0.696661674514636,"2066",1,"1","2b","noCheck",11,15,"11","15","c11r15",2018-05-31 16:37:00
0.61984278500847,"2231",1,"1","2c","noCheck",12,15,"12","15","c12r15",2018-05-31 16:37:00
0.647639432109781,"ler",1,"6","2a","ler",13,15,"13","15","c13r15",2018-05-31 16:37:00
0.639888496550614,"1217",1,"6","2b","noCheck",14,15,"14","15","c14r15",2018-05-31 16:37:00
0.682487142927848,"ler",1,"6","2c","ler",15,15,"15","15","c15r15",2018-05-31 16:37:00
0.644675620697578,"2393",1,"6","2a","noCheck",16,15,"16","15","c16r15",2018-05-31 16:37:00
0.638052978864926,"1229",1,"6","2b","noCheck",17,15,"17","15","c17r15",2018-05-31 16:37:00
0.624747122108936,"1098",1,"6","2c","noCheck",18,15,"18","15","c18r15",2018-05-31 16:37:00
0.580763330963464,"1070",1,"6","2a","noCheck",19,15,"19","15","c19r15",2018-05-31 16:37:00
0.568408020267817,"1070",1,"1","2b","noCheck",2,15,"2","15","c2r15",2018-05-31 16:37:00
0.684090932267572,"1940",1,"6","2b","noCheck",20,15,"20","15","c20r15",2018-05-31 16:37:00
0.670524368040807,"826",1,"6","2c","noCheck",21,15,"21","15","c21r15",2018-05-31 16:37:00
0.6850233084041,"2356",1,"6","2a","noCheck",22,15,"22","15","c22r15",2018-05-31 16:37:00
0.64827622982662,"ler",1,"6","2b","ler",23,15,"23","15","c23r15",2018-05-31 16:37:00
0.724722152296022,"col",1,"6","2c","col",24,15,"24","15","c24r15",2018-05-31 16:37:00
0.642028392835707,"1959",1,"1","2c","noCheck",3,15,"3","15","c3r15",2018-05-31 16:37:00
0.672119172355084,"1594",1,"1","2a","noCheck",4,15,"4","15","c4r15",2018-05-31 16:37:00
0.692537789411694,"2261",1,"1","2b","noCheck",5,15,"5","15","c5r15",2018-05-31 16:37:00
0.688288808884075,"1223",1,"1","2c","noCheck",6,15,"6","15","c6r15",2018-05-31 16:37:00
0.652644033612299,"2355",1,"1","2a","noCheck",7,15,"7","15","c7r15",2018-05-31 16:37:00
0.694035502834817,"2442",1,"1","2b","noCheck",8,15,"8","15","c8r15",2018-05-31 16:37:00
0.667539550396423,"ely",1,"1","2c","ely",9,15,"9","15","c9r15",2018-05-31 16:37:00
0.658669567009433,"2399",1,"2","1a","noCheck",1,16,"1","16","c1r16",2018-05-31 16:37:00
0.690544927572474,"2356",1,"2","1a","noCheck",10,16,"10","16","c10r16",2018-05-31 16:37:00
0.673131690476081,"2474",1,"2","1b","noCheck",11,16,"11","16","c11r16",2018-05-31 16:37:00
0.704272319414297,"2101",1,"2","1c","noCheck",12,16,"12","16","c12r16",2018-05-31 16:37:00
0.678776963743568,"1657",1,"5","1a","noCheck",13,16,"13","16","c13r16",2018-05-31 16:37:00
0.699088673052702,"1135",1,"5","1b","noCheck",14,16,"14","16","c14r16",2018-05-31 16:37:00
0.68841071941798,"1302",1,"5","1c","noCheck",15,16,"15","16","c15r16",2018-05-31 16:37:00
0.636052714098529,"687",1,"5","1a","noCheck",16,16,"16","16","c16r16",2018-05-31 16:37:00
0.637267362269583,"1293",1,"5","1b","noCheck",17,16,"17","16","c17r16",2018-05-31 16:37:00
0.633970414206044,"2078",1,"5","1c","noCheck",18,16,"18","16","c18r16",2018-05-31 16:37:00
0.650215905418914,"2355",1,"5","1a","noCheck",19,16,"19","16","c19r16",2018-05-31 16:37:00
0.657194636057724,"1716",1,"2","1b","noCheck",2,16,"2","16","c2r16",2018-05-31 16:37:00
0.648408381058401,"27",1,"5","1b","noCheck",20,16,"20","16","c20r16",2018-05-31 16:37:00
0.661873652308207,"1220",1,"5","1c","noCheck",21,16,"21","16","c21r16",2018-05-31 16:37:00
0.653618908924919,"837",1,"5","1a","noCheck",22,16,"22","16","c22r16",2018-05-31 16:37:00
0.688492968234381,"81",1,"5","1b","noCheck",23,16,"23","16","c23r16",2018-05-31 16:37:00
0.684007930774283,"2135",1,"5","1c","noCheck",24,16,"24","16","c24r16",2018-05-31 16:37:00
0.659761967870038,"72",1,"2","1c","noCheck",3,16,"3","16","c3r16",2018-05-31 16:37:00
0.647010922443647,"1977",1,"2","1a","noCheck",4,16,"4","16","c4r16",2018-05-31 16:37:00
0.689214910365042,"2038",1,"2","1b","noCheck",5,16,"5","16","c5r16",2018-05-31 16:37:00
0.697911410045649,"2031",1,"2","1c","noCheck",6,16,"6","16","c6r16",2018-05-31 16:37:00
0.673422498887403,"1988",1,"2","1a","noCheck",7,16,"7","16","c7r16",2018-05-31 16:37:00
0.677598485080642,"2257",1,"2","1b","noCheck",8,16,"8","16","c8r16",2018-05-31 16:37:00
0.688328743903918,"1313",1,"2","1c","noCheck",9,16,"9","16","c9r16",2018-05-31 16:37:00
0.661836499631656,"567",1,"2","4a","noCheck",1,17,"1","17","c1r17",2018-05-31 16:37:00
0.72343363670043,"1304",1,"2","4a","noCheck",10,17,"10","17","c10r17",2018-05-31 16:37:00
0.668891459110879,"325",1,"2","4b","noCheck",11,17,"11","17","c11r17",2018-05-31 16:37:00
0.634097117308133,"1689",1,"2","4c","noCheck",12,17,"12","17","c12r17",2018-05-31 16:37:00
0.652175591187671,"335",1,"5","4c","noCheck",15,17,"15","17","c15r17",2018-05-31 16:37:00
0.641819102100988,"1214",1,"5","4a","noCheck",16,17,"16","17","c16r17",2018-05-31 16:37:00
0.682947565326732,"1016",1,"5","4b","noCheck",17,17,"17","17","c17r17",2018-05-31 16:37:00
0.690769827175931,"1689",1,"5","4c","noCheck",18,17,"18","17","c18r17",2018-05-31 16:37:00
0.666054480996682,"1687",1,"5","4a","noCheck",19,17,"19","17","c19r17",2018-05-31 16:37:00
0.657233768261978,"1302",1,"2","4b","noCheck",2,17,"2","17","c2r17",2018-05-31 16:37:00
0.690194943649154,"2008",1,"5","4b","noCheck",20,17,"20","17","c20r17",2018-05-31 16:37:00
0.679806388084421,"2400",1,"5","4c","noCheck",21,17,"21","17","c21r17",2018-05-31 16:37:00
0.671608524999951,"2206",1,"5","4a","noCheck",22,17,"22","17","c22r17",2018-05-31 16:37:00
0.667439049381561,"1463",1,"5","4b","noCheck",23,17,"23","17","c23r17",2018-05-31 16:37:00
0.650100703833749,"774",1,"5","4c","noCheck",24,17,"24","17","c24r17",2018-05-31 16:37:00
0.704121273604413,"ler",1,"2","4c","ler",3,17,"3","17","c3r17",2018-05-31 16:37:00
0.671089967070258,"2064",1,"2","4a","noCheck",4,17,"4","17","c4r17",2018-05-31 16:37:00
